Date,Close,
26/04/2007,0.272331,-0.003%
27/04/2007,0.272339,0.003%
30/04/2007,0.272331,-0.003%
01/05/2007,0.272331,0.000%
02/05/2007,0.272331,0.000%
03/05/2007,0.272339,0.003%
04/05/2007,0.272339,0.000%
07/05/2007,0.272383,0.016%
08/05/2007,0.272331,-0.019%
09/05/2007,0.272339,0.003%
10/05/2007,0.272353,0.005%
11/05/2007,0.272339,-0.005%
14/05/2007,0.272435,0.035%
15/05/2007,0.272339,-0.035%
16/05/2007,0.272331,-0.003%
17/05/2007,0.272331,0.000%
18/05/2007,0.272368,0.014%
21/05/2007,0.272413,0.017%
22/05/2007,0.272428,0.006%
23/05/2007,0.272457,0.011%
24/05/2007,0.272442,-0.006%
25/05/2007,0.272405,-0.014%
28/05/2007,0.272405,0.000%
29/05/2007,0.272398,-0.003%
30/05/2007,0.272428,0.011%
31/05/2007,0.272413,-0.006%
01/06/2007,0.272413,0.000%
04/06/2007,0.272353,-0.022%
05/06/2007,0.272346,-0.003%
06/06/2007,0.272353,0.003%
07/06/2007,0.272353,0.000%
08/06/2007,0.272353,0.000%
11/06/2007,0.272339,-0.005%
12/06/2007,0.272346,0.003%
13/06/2007,0.272346,0.000%
14/06/2007,0.272339,-0.003%
15/06/2007,0.272339,0.000%
18/06/2007,0.272346,0.003%
19/06/2007,0.272346,0.000%
20/06/2007,0.272339,-0.003%
21/06/2007,0.272339,0.000%
22/06/2007,0.272353,0.005%
25/06/2007,0.272339,-0.005%
26/06/2007,0.272331,-0.003%
27/06/2007,0.272339,0.003%
28/06/2007,0.272331,-0.003%
29/06/2007,0.272331,0.000%
02/07/2007,0.272339,0.003%
03/07/2007,0.272324,-0.006%
04/07/2007,0.272324,0.000%
05/07/2007,0.272331,0.003%
06/07/2007,0.272324,-0.003%
09/07/2007,0.272331,0.003%
10/07/2007,0.272331,0.000%
11/07/2007,0.272331,0.000%
12/07/2007,0.272339,0.003%
13/07/2007,0.272339,0.000%
16/07/2007,0.272346,0.003%
17/07/2007,0.272339,-0.003%
18/07/2007,0.272368,0.011%
19/07/2007,0.272368,0.000%
20/07/2007,0.272376,0.003%
23/07/2007,0.272346,-0.011%
24/07/2007,0.272376,0.011%
25/07/2007,0.272405,0.011%
26/07/2007,0.272398,-0.003%
27/07/2007,0.272361,-0.014%
30/07/2007,0.272346,-0.006%
31/07/2007,0.272331,-0.006%
01/08/2007,0.272339,0.003%
02/08/2007,0.272353,0.005%
03/08/2007,0.272361,0.003%
06/08/2007,0.272376,0.006%
07/08/2007,0.272339,-0.014%
08/08/2007,0.272368,0.011%
09/08/2007,0.272376,0.003%
10/08/2007,0.272339,-0.014%
13/08/2007,0.272376,0.014%
14/08/2007,0.272339,-0.014%
15/08/2007,0.272339,0.000%
16/08/2007,0.272331,-0.003%
17/08/2007,0.272368,0.014%
20/08/2007,0.272331,-0.014%
21/08/2007,0.272368,0.014%
22/08/2007,0.272346,-0.008%
23/08/2007,0.272331,-0.006%
24/08/2007,0.272346,0.006%
27/08/2007,0.272353,0.003%
28/08/2007,0.272346,-0.003%
29/08/2007,0.272346,0.000%
30/08/2007,0.272331,-0.006%
31/08/2007,0.272331,0.000%
03/09/2007,0.272346,0.006%
04/09/2007,0.272339,-0.003%
05/09/2007,0.272346,0.003%
06/09/2007,0.272324,-0.008%
07/09/2007,0.27239,0.024%
10/09/2007,0.272416,0.010%
11/09/2007,0.272442,0.010%
12/09/2007,0.272331,-0.041%
13/09/2007,0.272346,0.006%
14/09/2007,0.272353,0.003%
17/09/2007,0.272339,-0.005%
18/09/2007,0.272353,0.005%
19/09/2007,0.272376,0.008%
20/09/2007,0.272532,0.057%
21/09/2007,0.272532,0.000%
24/09/2007,0.272628,0.035%
25/09/2007,0.272465,-0.060%
26/09/2007,0.272398,-0.025%
27/09/2007,0.272428,0.011%
28/09/2007,0.272457,0.011%
01/10/2007,0.27242,-0.014%
02/10/2007,0.27239,-0.011%
03/10/2007,0.27239,0.000%
04/10/2007,0.272376,-0.005%
05/10/2007,0.272383,0.003%
08/10/2007,0.272368,-0.006%
09/10/2007,0.272346,-0.008%
10/10/2007,0.272413,0.025%
11/10/2007,0.272405,-0.003%
12/10/2007,0.272398,-0.003%
15/10/2007,0.272405,0.003%
16/10/2007,0.272361,-0.016%
17/10/2007,0.272346,-0.006%
18/10/2007,0.272472,0.046%
19/10/2007,0.272465,-0.003%
22/10/2007,0.272398,-0.025%
23/10/2007,0.272376,-0.008%
24/10/2007,0.27239,0.005%
25/10/2007,0.27239,0.000%
26/10/2007,0.272524,0.049%
29/10/2007,0.272405,-0.044%
30/10/2007,0.272368,-0.014%
31/10/2007,0.272398,0.011%
01/11/2007,0.272405,0.003%
02/11/2007,0.272398,-0.003%
05/11/2007,0.27245,0.019%
06/11/2007,0.27245,0.000%
07/11/2007,0.272383,-0.025%
08/11/2007,0.272383,0.000%
09/11/2007,0.272457,0.027%
12/11/2007,0.272457,0.000%
13/11/2007,0.27245,-0.003%
14/11/2007,0.27245,0.000%
15/11/2007,0.272472,0.008%
16/11/2007,0.272665,0.071%
19/11/2007,0.27245,-0.079%
20/11/2007,0.273224,0.284%
21/11/2007,0.27245,-0.284%
22/11/2007,0.272405,-0.017%
23/11/2007,0.272881,0.175%
26/11/2007,0.2726615,-0.080%
27/11/2007,0.272442,-0.081%
28/11/2007,0.273261,0.300%
29/11/2007,0.272695,-0.207%
30/11/2007,0.273628,0.342%
03/12/2007,0.272442,-0.434%
04/12/2007,0.272442,0.000%
05/12/2007,0.272442,0.000%
06/12/2007,0.272324,-0.043%
07/12/2007,0.272405,0.030%
10/12/2007,0.272346,-0.022%
11/12/2007,0.272346,0.000%
12/12/2007,0.272435,0.033%
13/12/2007,0.272361,-0.027%
14/12/2007,0.272361,0.000%
17/12/2007,0.272361,0.000%
18/12/2007,0.272316,-0.017%
19/12/2007,0.27222,-0.035%
20/12/2007,0.27225,0.011%
21/12/2007,0.27225,0.000%
24/12/2007,0.27225,0.000%
25/12/2007,0.27225,0.000%
26/12/2007,0.27225,0.000%
27/12/2007,0.272257,0.003%
28/12/2007,0.272316,0.022%
31/12/2007,0.272316,0.000%
01/01/2008,0.272316,0.000%
02/01/2008,0.272405,0.033%
03/01/2008,0.272316,-0.033%
04/01/2008,0.272316,0.000%
07/01/2008,0.272294,-0.008%
08/01/2008,0.272361,0.025%
09/01/2008,0.272331,-0.011%
10/01/2008,0.272331,0.000%
11/01/2008,0.272331,0.000%
14/01/2008,0.272324,-0.003%
15/01/2008,0.272331,0.003%
16/01/2008,0.272331,0.000%
17/01/2008,0.272331,0.000%
18/01/2008,0.272309,-0.008%
21/01/2008,0.272324,0.006%
22/01/2008,0.272324,0.000%
23/01/2008,0.272368,0.016%
24/01/2008,0.272361,-0.003%
25/01/2008,0.272584,0.082%
28/01/2008,0.272361,-0.082%
29/01/2008,0.272339,-0.008%
30/01/2008,0.272398,0.022%
31/01/2008,0.27248,0.030%
01/02/2008,0.272591,0.041%
04/02/2008,0.272398,-0.071%
05/02/2008,0.272376,-0.008%
06/02/2008,0.272405,0.011%
07/02/2008,0.272405,0.000%
08/02/2008,0.272405,0.000%
11/02/2008,0.272361,-0.016%
12/02/2008,0.272368,0.003%
13/02/2008,0.272361,-0.003%
14/02/2008,0.272324,-0.014%
15/02/2008,0.272368,0.016%
18/02/2008,0.272368,0.000%
19/02/2008,0.272361,-0.003%
20/02/2008,0.272361,0.000%
21/02/2008,0.272368,0.003%
22/02/2008,0.272368,0.000%
25/02/2008,0.272361,-0.003%
26/02/2008,0.272361,0.000%
27/02/2008,0.272361,0.000%
28/02/2008,0.272368,0.003%
29/02/2008,0.272361,-0.003%
03/03/2008,0.272368,0.003%
04/03/2008,0.272368,0.000%
05/03/2008,0.272309,-0.022%
06/03/2008,0.272368,0.022%
07/03/2008,0.27248,0.041%
10/03/2008,0.272361,-0.044%
11/03/2008,0.272361,0.000%
12/03/2008,0.272554,0.071%
13/03/2008,0.272517,-0.014%
14/03/2008,0.27248,-0.014%
17/03/2008,0.272442,-0.014%
18/03/2008,0.272405,-0.014%
19/03/2008,0.272368,-0.014%
20/03/2008,0.272368,0.000%
21/03/2008,0.272383,0.006%
24/03/2008,0.272368,-0.006%
25/03/2008,0.272368,0.000%
26/03/2008,0.27248,0.041%
27/03/2008,0.272442,-0.014%
28/03/2008,0.272361,-0.030%
31/03/2008,0.272361,0.000%
01/04/2008,0.272372,0.004%
02/04/2008,0.272383,0.004%
03/04/2008,0.272376,-0.003%
04/04/2008,0.272405,0.011%
07/04/2008,0.272368,-0.014%
08/04/2008,0.272368,0.000%
09/04/2008,0.272405,0.014%
10/04/2008,0.272405,0.000%
11/04/2008,0.272316,-0.033%
14/04/2008,0.272324,0.003%
15/04/2008,0.272316,-0.003%
16/04/2008,0.272442,0.046%
17/04/2008,0.272368,-0.027%
18/04/2008,0.272331,-0.014%
21/04/2008,0.272442,0.041%
22/04/2008,0.272405,-0.014%
23/04/2008,0.272405,0.000%
24/04/2008,0.272368,-0.014%
25/04/2008,0.272361,-0.003%
28/04/2008,0.272442,0.030%
29/04/2008,0.272405,-0.014%
30/04/2008,0.272405,0.000%
01/05/2008,0.272379,-0.010%
02/05/2008,0.272353,-0.010%
05/05/2008,0.272339,-0.005%
06/05/2008,0.272339,0.000%
07/05/2008,0.272339,0.000%
08/05/2008,0.272346,0.003%
09/05/2008,0.272272,-0.027%
12/05/2008,0.272331,0.022%
13/05/2008,0.272405,0.027%
14/05/2008,0.272331,-0.027%
15/05/2008,0.272346,0.006%
16/05/2008,0.272324,-0.008%
19/05/2008,0.272324,0.000%
20/05/2008,0.272405,0.030%
21/05/2008,0.272405,0.000%
22/05/2008,0.272346,-0.022%
23/05/2008,0.272316,-0.011%
26/05/2008,0.272331,0.006%
27/05/2008,0.272405,0.027%
28/05/2008,0.272339,-0.024%
29/05/2008,0.272331,-0.003%
30/05/2008,0.272339,0.003%
02/06/2008,0.272331,-0.003%
03/06/2008,0.272405,0.027%
04/06/2008,0.272405,0.000%
05/06/2008,0.272405,0.000%
06/06/2008,0.272279,-0.046%
09/06/2008,0.272331,0.019%
10/06/2008,0.272331,0.000%
11/06/2008,0.272405,0.027%
12/06/2008,0.272339,-0.024%
13/06/2008,0.272324,-0.006%
16/06/2008,0.272353,0.011%
17/06/2008,0.272405,0.019%
18/06/2008,0.272405,0.000%
19/06/2008,0.272324,-0.030%
20/06/2008,0.272376,0.019%
23/06/2008,0.272331,-0.017%
24/06/2008,0.272405,0.027%
25/06/2008,0.272405,0.000%
26/06/2008,0.272324,-0.030%
27/06/2008,0.272324,0.000%
30/06/2008,0.272405,0.030%
01/07/2008,0.272405,0.000%
02/07/2008,0.272405,0.000%
03/07/2008,0.27248,0.028%
04/07/2008,0.272324,-0.057%
07/07/2008,0.272405,0.030%
08/07/2008,0.272368,-0.014%
09/07/2008,0.272405,0.014%
10/07/2008,0.272405,0.000%
11/07/2008,0.272405,0.000%
14/07/2008,0.272324,-0.030%
15/07/2008,0.27248,0.057%
16/07/2008,0.272442,-0.014%
17/07/2008,0.272442,0.000%
18/07/2008,0.272339,-0.038%
21/07/2008,0.272405,0.024%
22/07/2008,0.272405,0.000%
23/07/2008,0.272405,0.000%
24/07/2008,0.272405,0.000%
25/07/2008,0.272405,0.000%
28/07/2008,0.272368,-0.014%
29/07/2008,0.272324,-0.016%
30/07/2008,0.272405,0.030%
31/07/2008,0.272405,0.000%
01/08/2008,0.272309,-0.035%
04/08/2008,0.272405,0.035%
05/08/2008,0.272405,0.000%
06/08/2008,0.272405,0.000%
07/08/2008,0.272405,0.000%
08/08/2008,0.272331,-0.027%
11/08/2008,0.272405,0.027%
12/08/2008,0.272405,0.000%
13/08/2008,0.272405,0.000%
14/08/2008,0.272405,0.000%
15/08/2008,0.272324,-0.030%
18/08/2008,0.272405,0.030%
19/08/2008,0.272405,0.000%
20/08/2008,0.272405,0.000%
21/08/2008,0.272405,0.000%
22/08/2008,0.272316,-0.033%
25/08/2008,0.272405,0.033%
26/08/2008,0.272405,0.000%
27/08/2008,0.272405,0.000%
28/08/2008,0.272324,-0.030%
29/08/2008,0.272316,-0.003%
01/09/2008,0.272316,0.000%
02/09/2008,0.272405,0.033%
03/09/2008,0.272405,0.000%
04/09/2008,0.272324,-0.030%
05/09/2008,0.272324,0.000%
08/09/2008,0.272405,0.030%
09/09/2008,0.272405,0.000%
10/09/2008,0.272405,0.000%
11/09/2008,0.272324,-0.030%
12/09/2008,0.272272,-0.019%
15/09/2008,0.272405,0.049%
16/09/2008,0.272316,-0.033%
17/09/2008,0.272405,0.033%
18/09/2008,0.272398,-0.003%
19/09/2008,0.272361,-0.014%
22/09/2008,0.272368,0.003%
23/09/2008,0.272442,0.027%
24/09/2008,0.272405,-0.014%
25/09/2008,0.272368,-0.014%
26/09/2008,0.272309,-0.022%
29/09/2008,0.272316,0.003%
30/09/2008,0.272405,0.033%
01/10/2008,0.272368,-0.014%
02/10/2008,0.272309,-0.022%
03/10/2008,0.272316,0.003%
06/10/2008,0.272368,0.019%
07/10/2008,0.272368,0.000%
08/10/2008,0.272368,0.000%
09/10/2008,0.272294,-0.027%
10/10/2008,0.272287,-0.003%
13/10/2008,0.272368,0.030%
14/10/2008,0.272287,-0.030%
15/10/2008,0.272368,0.030%
16/10/2008,0.272368,0.000%
17/10/2008,0.272361,-0.003%
20/10/2008,0.272368,0.003%
21/10/2008,0.272405,0.014%
22/10/2008,0.272405,0.000%
23/10/2008,0.272405,0.000%
24/10/2008,0.272339,-0.024%
27/10/2008,0.272405,0.024%
28/10/2008,0.272368,-0.014%
29/10/2008,0.272383,0.006%
30/10/2008,0.272272,-0.041%
31/10/2008,0.272309,0.014%
03/11/2008,0.272301,-0.003%
04/11/2008,0.272368,0.025%
05/11/2008,0.272398,0.011%
06/11/2008,0.272339,-0.022%
07/11/2008,0.272346,0.003%
10/11/2008,0.272368,0.008%
11/11/2008,0.272405,0.014%
12/11/2008,0.272368,-0.014%
13/11/2008,0.272294,-0.027%
14/11/2008,0.272301,0.003%
17/11/2008,0.272368,0.025%
18/11/2008,0.272405,0.014%
19/11/2008,0.272368,-0.014%
20/11/2008,0.272405,0.014%
21/11/2008,0.272324,-0.030%
24/11/2008,0.272324,0.000%
25/11/2008,0.272405,0.030%
26/11/2008,0.272324,-0.030%
27/11/2008,0.272331,0.003%
28/11/2008,0.272287,-0.016%
01/12/2008,0.272405,0.043%
02/12/2008,0.272331,-0.027%
03/12/2008,0.272331,0.000%
04/12/2008,0.272324,-0.003%
05/12/2008,0.272324,0.000%
08/12/2008,0.272405,0.030%
09/12/2008,0.272405,0.000%
10/12/2008,0.272324,-0.030%
11/12/2008,0.272331,0.003%
12/12/2008,0.272324,-0.003%
15/12/2008,0.272324,0.000%
16/12/2008,0.272405,0.030%
17/12/2008,0.272405,0.000%
18/12/2008,0.272472,0.025%
19/12/2008,0.272472,0.000%
22/12/2008,0.272405,-0.025%
23/12/2008,0.272405,0.000%
24/12/2008,0.272405,0.000%
25/12/2008,0.272324,-0.030%
26/12/2008,0.272324,0.000%
29/12/2008,0.272331,0.003%
30/12/2008,0.27239,0.022%
31/12/2008,0.27239,0.000%
01/01/2009,0.27239,0.000%
02/01/2009,0.272398,0.003%
05/01/2009,0.272331,-0.025%
06/01/2009,0.272331,0.000%
07/01/2009,0.272331,0.000%
08/01/2009,0.272324,-0.003%
09/01/2009,0.272324,0.000%
12/01/2009,0.272405,0.030%
13/01/2009,0.272368,-0.014%
14/01/2009,0.272368,0.000%
15/01/2009,0.272331,-0.014%
16/01/2009,0.272339,0.003%
19/01/2009,0.272368,0.011%
20/01/2009,0.272368,0.000%
21/01/2009,0.272368,0.000%
22/01/2009,0.272294,-0.027%
23/01/2009,0.272294,0.000%
26/01/2009,0.272301,0.003%
27/01/2009,0.272368,0.025%
28/01/2009,0.272368,0.000%
29/01/2009,0.272294,-0.027%
30/01/2009,0.272353,0.022%
02/02/2009,0.272405,0.019%
03/02/2009,0.272405,0.000%
04/02/2009,0.272405,0.000%
05/02/2009,0.272405,0.000%
06/02/2009,0.272324,-0.030%
09/02/2009,0.272405,0.030%
10/02/2009,0.272405,0.000%
11/02/2009,0.272405,0.000%
12/02/2009,0.272405,0.000%
13/02/2009,0.272287,-0.043%
16/02/2009,0.272405,0.043%
17/02/2009,0.272405,0.000%
18/02/2009,0.272405,0.000%
19/02/2009,0.272279,-0.046%
20/02/2009,0.272272,-0.003%
23/02/2009,0.272405,0.049%
24/02/2009,0.272264,-0.052%
25/02/2009,0.272272,0.003%
26/02/2009,0.272405,0.049%
27/02/2009,0.272272,-0.049%
02/03/2009,0.272405,0.049%
03/03/2009,0.272405,0.000%
04/03/2009,0.272405,0.000%
05/03/2009,0.272405,0.000%
06/03/2009,0.272257,-0.054%
09/03/2009,0.272405,0.054%
10/03/2009,0.272405,0.000%
11/03/2009,0.272331,-0.027%
12/03/2009,0.272405,0.027%
13/03/2009,0.272272,-0.049%
16/03/2009,0.272331,0.022%
17/03/2009,0.272405,0.027%
18/03/2009,0.272405,0.000%
19/03/2009,0.272405,0.000%
20/03/2009,0.272264,-0.052%
23/03/2009,0.272331,0.025%
24/03/2009,0.272331,0.000%
25/03/2009,0.272405,0.027%
26/03/2009,0.272405,0.000%
27/03/2009,0.272331,-0.027%
30/03/2009,0.272405,0.027%
31/03/2009,0.272405,0.000%
01/04/2009,0.272405,0.000%
02/04/2009,0.272405,0.000%
03/04/2009,0.272316,-0.033%
06/04/2009,0.272405,0.033%
07/04/2009,0.272405,0.000%
08/04/2009,0.272331,-0.027%
09/04/2009,0.272316,-0.006%
10/04/2009,0.272316,0.000%
13/04/2009,0.272405,0.033%
14/04/2009,0.272272,-0.049%
15/04/2009,0.272405,0.049%
16/04/2009,0.272405,0.000%
17/04/2009,0.272316,-0.033%
20/04/2009,0.272405,0.033%
21/04/2009,0.272331,-0.027%
22/04/2009,0.272405,0.027%
23/04/2009,0.272405,0.000%
24/04/2009,0.272324,-0.030%
27/04/2009,0.272405,0.030%
28/04/2009,0.272405,0.000%
29/04/2009,0.272405,0.000%
30/04/2009,0.272405,0.000%
01/05/2009,0.272272,-0.049%
04/05/2009,0.272324,0.019%
05/05/2009,0.272405,0.030%
06/05/2009,0.272405,0.000%
07/05/2009,0.272405,0.000%
08/05/2009,0.272279,-0.046%
11/05/2009,0.272324,0.017%
12/05/2009,0.272405,0.030%
13/05/2009,0.272405,0.000%
14/05/2009,0.272405,0.000%
15/05/2009,0.272272,-0.049%
18/05/2009,0.272405,0.049%
19/05/2009,0.272405,0.000%
20/05/2009,0.272405,0.000%
21/05/2009,0.272442,0.014%
22/05/2009,0.272442,0.000%
25/05/2009,0.272442,0.000%
26/05/2009,0.272405,-0.014%
27/05/2009,0.272405,0.000%
28/05/2009,0.272405,0.000%
29/05/2009,0.272442,0.014%
01/06/2009,0.272442,0.000%
02/06/2009,0.272442,0.000%
03/06/2009,0.272442,0.000%
04/06/2009,0.272442,0.000%
05/06/2009,0.272442,0.000%
08/06/2009,0.27248,0.014%
09/06/2009,0.27248,0.000%
10/06/2009,0.27248,0.000%
11/06/2009,0.27248,0.000%
12/06/2009,0.27248,0.000%
15/06/2009,0.27248,0.000%
16/06/2009,0.27248,0.000%
17/06/2009,0.27248,0.000%
18/06/2009,0.273299,0.300%
19/06/2009,0.272591,-0.259%
22/06/2009,0.272442,-0.055%
23/06/2009,0.272405,-0.014%
24/06/2009,0.272405,0.000%
25/06/2009,0.27248,0.028%
26/06/2009,0.27242,-0.022%
29/06/2009,0.272442,0.008%
30/06/2009,0.272442,0.000%
01/07/2009,0.272339,-0.038%
02/07/2009,0.272405,0.024%
03/07/2009,0.272339,-0.024%
06/07/2009,0.272405,0.024%
07/07/2009,0.272405,0.000%
08/07/2009,0.272405,0.000%
09/07/2009,0.272405,0.000%
10/07/2009,0.272442,0.014%
13/07/2009,0.272405,-0.014%
14/07/2009,0.272405,0.000%
15/07/2009,0.272442,0.014%
16/07/2009,0.272405,-0.014%
17/07/2009,0.272405,0.000%
20/07/2009,0.272405,0.000%
21/07/2009,0.272405,0.000%
22/07/2009,0.272405,0.000%
23/07/2009,0.272405,0.000%
24/07/2009,0.272665,0.095%
27/07/2009,0.27248,-0.068%
28/07/2009,0.272405,-0.028%
29/07/2009,0.272405,0.000%
30/07/2009,0.272405,0.000%
31/07/2009,0.272331,-0.027%
03/08/2009,0.272405,0.027%
04/08/2009,0.272405,0.000%
05/08/2009,0.272405,0.000%
06/08/2009,0.272405,0.000%
07/08/2009,0.272442,0.014%
10/08/2009,0.272405,-0.014%
11/08/2009,0.272405,0.000%
12/08/2009,0.272405,0.000%
13/08/2009,0.272405,0.000%
14/08/2009,0.272272,-0.049%
17/08/2009,0.272405,0.049%
18/08/2009,0.272405,0.000%
19/08/2009,0.272405,0.000%
20/08/2009,0.272405,0.000%
21/08/2009,0.272442,0.014%
24/08/2009,0.272405,-0.014%
25/08/2009,0.272405,0.000%
26/08/2009,0.272405,0.000%
27/08/2009,0.272405,0.000%
28/08/2009,0.272331,-0.027%
31/08/2009,0.272405,0.027%
01/09/2009,0.272405,0.000%
02/09/2009,0.272405,0.000%
03/09/2009,0.272405,0.000%
04/09/2009,0.272405,0.000%
07/09/2009,0.272405,0.000%
08/09/2009,0.272405,0.000%
09/09/2009,0.272405,0.000%
10/09/2009,0.272405,0.000%
11/09/2009,0.272442,0.014%
14/09/2009,0.272777,0.123%
15/09/2009,0.272405,-0.136%
16/09/2009,0.272405,0.000%
17/09/2009,0.272405,0.000%
18/09/2009,0.272442,0.014%
21/09/2009,0.272405,-0.014%
22/09/2009,0.272405,0.000%
23/09/2009,0.272405,0.000%
24/09/2009,0.272331,-0.027%
25/09/2009,0.272331,0.000%
28/09/2009,0.272331,0.000%
29/09/2009,0.272331,0.000%
30/09/2009,0.272331,0.000%
01/10/2009,0.272324,-0.003%
02/10/2009,0.272331,0.003%
05/10/2009,0.272331,0.000%
06/10/2009,0.272272,-0.022%
07/10/2009,0.272331,0.022%
08/10/2009,0.272264,-0.025%
09/10/2009,0.272331,0.025%
12/10/2009,0.272339,0.003%
13/10/2009,0.272339,0.000%
14/10/2009,0.272324,-0.006%
15/10/2009,0.272264,-0.022%
16/10/2009,0.272272,0.003%
19/10/2009,0.272272,0.000%
20/10/2009,0.272331,0.022%
21/10/2009,0.272272,-0.022%
22/10/2009,0.272272,0.000%
23/10/2009,0.272272,0.000%
26/10/2009,0.272361,0.033%
27/10/2009,0.272279,-0.030%
28/10/2009,0.272331,0.019%
29/10/2009,0.272331,0.000%
30/10/2009,0.272331,0.000%
02/11/2009,0.272272,-0.022%
03/11/2009,0.272264,-0.003%
04/11/2009,0.272264,0.000%
05/11/2009,0.272331,0.025%
06/11/2009,0.272331,0.000%
09/11/2009,0.272361,0.011%
10/11/2009,0.272324,-0.014%
11/11/2009,0.272331,0.003%
12/11/2009,0.272264,-0.025%
13/11/2009,0.272324,0.022%
16/11/2009,0.272272,-0.019%
17/11/2009,0.272279,0.003%
18/11/2009,0.272331,0.019%
19/11/2009,0.272279,-0.019%
20/11/2009,0.272264,-0.006%
23/11/2009,0.272272,0.003%
24/11/2009,0.272324,0.019%
25/11/2009,0.272257,-0.025%
26/11/2009,0.272309,0.019%
27/11/2009,0.272272,-0.014%
30/11/2009,0.272272,0.000%
01/12/2009,0.272331,0.022%
02/12/2009,0.272316,-0.006%
03/12/2009,0.272272,-0.016%
04/12/2009,0.272324,0.019%
07/12/2009,0.272331,0.003%
08/12/2009,0.272331,0.000%
09/12/2009,0.272331,0.000%
10/12/2009,0.272331,0.000%
11/12/2009,0.272331,0.000%
14/12/2009,0.272324,-0.003%
15/12/2009,0.272272,-0.019%
16/12/2009,0.272331,0.022%
17/12/2009,0.272331,0.000%
18/12/2009,0.272368,0.014%
21/12/2009,0.273187,0.300%
22/12/2009,0.272279,-0.333%
23/12/2009,0.272272,-0.003%
24/12/2009,0.2722755,0.001%
25/12/2009,0.27227725,0.001%
28/12/2009,0.272279,0.001%
29/12/2009,0.272279,0.000%
30/12/2009,0.272279,0.000%
31/12/2009,0.272264,-0.006%
01/01/2010,0.2724905,0.083%
04/01/2010,0.272717,0.083%
05/01/2010,0.272264,-0.166%
06/01/2010,0.272264,0.000%
07/01/2010,0.272331,0.025%
08/01/2010,0.272346,0.006%
11/01/2010,0.272331,-0.006%
12/01/2010,0.272331,0.000%
13/01/2010,0.272331,0.000%
14/01/2010,0.272331,0.000%
15/01/2010,0.272331,0.000%
18/01/2010,0.272324,-0.003%
19/01/2010,0.272309,-0.006%
20/01/2010,0.272339,0.011%
21/01/2010,0.272324,-0.006%
22/01/2010,0.272331,0.003%
25/01/2010,0.272309,-0.008%
26/01/2010,0.272331,0.008%
27/01/2010,0.272339,0.003%
28/01/2010,0.272331,-0.003%
29/01/2010,0.272346,0.006%
01/02/2010,0.272324,-0.008%
02/02/2010,0.272331,0.003%
03/02/2010,0.272264,-0.025%
04/02/2010,0.272264,0.000%
05/02/2010,0.272264,0.000%
08/02/2010,0.272272,0.003%
09/02/2010,0.272264,-0.003%
10/02/2010,0.272324,0.022%
11/02/2010,0.272264,-0.022%
12/02/2010,0.272272,0.003%
15/02/2010,0.272324,0.019%
16/02/2010,0.272695,0.136%
17/02/2010,0.272339,-0.131%
18/02/2010,0.272264,-0.028%
19/02/2010,0.272272,0.003%
22/02/2010,0.272272,0.000%
23/02/2010,0.272331,0.022%
24/02/2010,0.272324,-0.003%
25/02/2010,0.272264,-0.022%
26/02/2010,0.272272,0.003%
01/03/2010,0.272264,-0.003%
02/03/2010,0.272264,0.000%
03/03/2010,0.272264,0.000%
04/03/2010,0.272279,0.006%
05/03/2010,0.272279,0.000%
08/03/2010,0.272331,0.019%
09/03/2010,0.272287,-0.016%
10/03/2010,0.272287,0.000%
11/03/2010,0.272279,-0.003%
12/03/2010,0.272331,0.019%
15/03/2010,0.272331,0.000%
16/03/2010,0.272361,0.011%
17/03/2010,0.272301,-0.022%
18/03/2010,0.272301,0.000%
19/03/2010,0.272346,0.017%
22/03/2010,0.272279,-0.025%
23/03/2010,0.272272,-0.003%
24/03/2010,0.272279,0.003%
25/03/2010,0.272331,0.019%
26/03/2010,0.272279,-0.019%
29/03/2010,0.272264,-0.006%
30/03/2010,0.272339,0.028%
31/03/2010,0.272279,-0.022%
01/04/2010,0.272346,0.025%
02/04/2010,0.272287,-0.022%
05/04/2010,0.272287,0.000%
06/04/2010,0.272279,-0.003%
07/04/2010,0.272279,0.000%
08/04/2010,0.272279,0.000%
09/04/2010,0.272272,-0.003%
12/04/2010,0.272264,-0.003%
13/04/2010,0.272279,0.006%
14/04/2010,0.272272,-0.003%
15/04/2010,0.272279,0.003%
16/04/2010,0.272339,0.022%
19/04/2010,0.272272,-0.025%
20/04/2010,0.272279,0.003%
21/04/2010,0.272353,0.027%
22/04/2010,0.272272,-0.030%
23/04/2010,0.272272,0.000%
26/04/2010,0.272272,0.000%
27/04/2010,0.272272,0.000%
28/04/2010,0.272272,0.000%
29/04/2010,0.272272,0.000%
30/04/2010,0.272272,0.000%
03/05/2010,0.272264,-0.003%
04/05/2010,0.272272,0.003%
05/05/2010,0.272264,-0.003%
06/05/2010,0.272272,0.003%
07/05/2010,0.272264,-0.003%
10/05/2010,0.272331,0.025%
11/05/2010,0.272272,-0.022%
12/05/2010,0.272272,0.000%
13/05/2010,0.272272,0.000%
14/05/2010,0.272272,0.000%
17/05/2010,0.272331,0.022%
18/05/2010,0.272264,-0.025%
19/05/2010,0.272331,0.025%
20/05/2010,0.272264,-0.025%
21/05/2010,0.272272,0.003%
24/05/2010,0.272272,0.000%
25/05/2010,0.272272,0.000%
26/05/2010,0.272272,0.000%
27/05/2010,0.272264,-0.003%
